신기루,SS_SHINKIROU,
녹아내리기,SS_TOKEDASU,
스며들기,SS_SHIMIRU,
악몽지우기,SS_AKUMUKESU,
그림자 사냥,SS_KAGEGARI,
그림자 춤,SS_KAGENOMAI,
그림자 일섬,SS_KAGEGISSEN,
풍마수리검 - 장악,SS_FUUMASHOUAKU,
풍마수리검 - 구축,SS_FUUMAKOUCHIKU,
쿠나이 - 왜곡,SS_KUNAIWAIKYOKU,
쿠나이 - 회전,SS_KUNAIKAITEN,
쿠나이 - 굴절,SS_KUNAIKUSSETSU,
적염포,SS_SEKIENHOU,
냉혈포,SS_REIKETSUHOU,
뇌전포,SS_RAIDENPOU,
금룡포,SS_KINRYUUHOU,
암전포,SS_ANTENPOU,
그림자 - 악몽,SS_KAGEAKUMU,
비도 - 악몽,SS_HITOUAKUMU,
암흑룡 - 악몽,SS_ANKOKURYUUAKUMU,
RO 20주년 폭죽,All_EVENT_20TH_ANNIVERSARY,
래디언트 스피어,IG_RADIANT_SPEAR,
임페리얼 크로스,IG_IMPERIAL_CROSS,
러쉬 스트라이크,MT_RUSH_STRIKE,
파워풀 스윙,MT_POWERFUL_SWING,
에너지 캐노네이드,MT_ENERGY_CANNONADE,
미스터리 파우더,BO_MYSTERY_POWDER,
더스트 익스플로전,BO_DUST_EXPLOSION,
크로스 슬래쉬,SHC_CROSS_SLASH,
히트 앤드 슬라이딩,ABC_HIT_AND_SLIDING,
체이싱 브레이크,ABC_CHASING_BREAK,
체이싱 샷,ABC_CHASING_SHOT,
리드미컬 웨이브,TR_RHYTHMICAL_WAVE,
사색부,SS_FOUR_CHARM,
와일드 샷,NW_WILD_SHOT,
미드나잇 펄른,NW_MIDNIGHT_FALLEN,
드래고닉 피어스,DK_DRAGONIC_PIERCE,
임페리얼 프레셔,IG_IMPERIAL_PRESSURE,
어비스 플레임,ABC_ABYSS_FLAME,
에너지 컨버전,AG_ENERGY_CONVERSION,
사이킥 스트림,EM_PSYCHIC_STREAM,
디비누스 플로스,CD_DIVINUS_FLOS,
열화기탄,IQ_BLAZING_FLAME_BLAST,
와일드 워크,WH_WILD_WALK,
천기신양,SKE_SKY_SUN,
천기신월,SKE_SKY_MOON,
천성지행,SKE_STAR_LIGHT_KICK,
위기 극복,HN_OVERCOMING_CRISIS,
철호 난무,SH_CHUL_HO_BATTERING,
현록의 영력 발휘,SH_HYUN_ROK_SPIRIT_POWER,
